State_Name,District_Name,Crop_Year,Season,Crop Type,Area,Production
Uttar Pradesh,BALLIA,2014,Rabi       ,Maize,3876,5783
Uttar Pradesh,BALLIA,2014,Rabi       ,Masoor,15767,14569
Uttar Pradesh,BALLIA,2014,Rabi       ,Onion,231,3534
Uttar Pradesh,BALLIA,2014,Rabi       ,Peas & beans (Pulses),756,544
Uttar Pradesh,BALLIA,2014,Rabi       ,Potato,6297,103044
Uttar Pradesh,BALLIA,2014,Rabi       ,Rapeseed &Mustard,797,621
Uttar Pradesh,BALLIA,2014,Rabi       ,Wheat,141821,321804
Uttar Pradesh,BALLIA,2014,Summer     ,Banana,7,316
Uttar Pradesh,BALLIA,2014,Summer     ,Maize,745,1325
Uttar Pradesh,BALLIA,2014,Summer     ,Moong(Green Gram),266,179
Uttar Pradesh,BALLIA,2014,Summer     ,Onion,281,5183
Uttar Pradesh,BALLIA,2014,Summer     ,Small millets,40,38
Uttar Pradesh,BALLIA,2014,Summer     ,Sunflower,60,103
Uttar Pradesh,BALLIA,2014,Summer     ,Urad,9,5
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Arhar/Tur,9377,5499
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Dry chillies,7,6
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Groundnut,8,7
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Guar seed,27,22
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Jowar,4,4
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Maize,7772,9241
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Rice,108030,198235
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Sesamum,17,3
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Small millets,32,24
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Sugarcane,43539,2227978
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,Urad,1440,772
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Barley,38,65
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Coriander,44,21
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Garlic,25,145
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Gram,477,143
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Linseed,16,9
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Maize,428,1024
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Masoor,25301,22088
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Onion,64,979
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Peas & beans (Pulses),1756,1325
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Potato,1789,40358
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Rapeseed &Mustard,18087,12788
Uttar Pradesh,BALRAMPUR,2014,Rabi       ,Wheat,90246,189697
Uttar Pradesh,BALRAMPUR,2014,Summer     ,Maize,266,473
Uttar Pradesh,BALRAMPUR,2014,Summer     ,Onion,126,2389
Uttar Pradesh,BALRAMPUR,2014,Summer     ,Sunflower,19,33
Uttar Pradesh,BALRAMPUR,2014,Summer     ,Urad,23,13
Uttar Pradesh,BANDA,2014,Kharif     ,Arhar/Tur,17522,3513
Uttar Pradesh,BANDA,2014,Kharif     ,Bajra,3957,3669
Uttar Pradesh,BANDA,2014,Kharif     ,Dry chillies,282,233
Uttar Pradesh,BANDA,2014,Kharif     ,Groundnut,946,1119
Uttar Pradesh,BANDA,2014,Kharif     ,Guar seed,32,26
Uttar Pradesh,BANDA,2014,Kharif     ,Jowar,23435,26097
Uttar Pradesh,BANDA,2014,Kharif     ,Maize,3,5
Uttar Pradesh,BANDA,2014,Kharif     ,Moong(Green Gram),2937,993
Uttar Pradesh,BANDA,2014,Kharif     ,Rice,45895,81923
Uttar Pradesh,BANDA,2014,Kharif     ,Sannhamp,177,68
Uttar Pradesh,BANDA,2014,Kharif     ,Sesamum,19197,3263
Uttar Pradesh,BANDA,2014,Kharif     ,Small millets,11,8
Uttar Pradesh,BANDA,2014,Kharif     ,Soyabean,59,42
Uttar Pradesh,BANDA,2014,Kharif     ,Sugarcane,398,16097
Uttar Pradesh,BANDA,2014,Kharif     ,Sweet potato,15,186
Uttar Pradesh,BANDA,2014,Kharif     ,Urad,4733,1500
Uttar Pradesh,BANDA,2014,Rabi       ,Barley,748,1286
Uttar Pradesh,BANDA,2014,Rabi       ,Coriander,75,37
Uttar Pradesh,BANDA,2014,Rabi       ,Gram,100319,14054
Uttar Pradesh,BANDA,2014,Rabi       ,Linseed,3201,1853
Uttar Pradesh,BANDA,2014,Rabi       ,Masoor,31561,4071
Uttar Pradesh,BANDA,2014,Rabi       ,Onion,191,2922
Uttar Pradesh,BANDA,2014,Rabi       ,Peas & beans (Pulses),7530,5007
Uttar Pradesh,BANDA,2014,Rabi       ,Potato,192,4331
Uttar Pradesh,BANDA,2014,Rabi       ,Rapeseed &Mustard,3948,325
Uttar Pradesh,BANDA,2014,Rabi       ,Wheat,151692,137988
Uttar Pradesh,BANDA,2014,Summer     ,Moong(Green Gram),82,55
Uttar Pradesh,BANDA,2014,Summer     ,Onion,21,318
Uttar Pradesh,BANDA,2014,Summer     ,Urad,11,6
Uttar Pradesh,BARABANKI,2014,Kharif     ,Arhar/Tur,1540,762
Uttar Pradesh,BARABANKI,2014,Kharif     ,Bajra,578,712
Uttar Pradesh,BARABANKI,2014,Kharif     ,Dry chillies,283,233
Uttar Pradesh,BARABANKI,2014,Kharif     ,Groundnut,224,113
Uttar Pradesh,BARABANKI,2014,Kharif     ,Guar seed,4,3
Uttar Pradesh,BARABANKI,2014,Kharif     ,Jowar,1124,1214
Uttar Pradesh,BARABANKI,2014,Kharif     ,Maize,2980,2166
Uttar Pradesh,BARABANKI,2014,Kharif     ,Moong(Green Gram),2,1
Uttar Pradesh,BARABANKI,2014,Kharif     ,Rice,191884,529600
Uttar Pradesh,BARABANKI,2014,Kharif     ,Sesamum,166,45
Uttar Pradesh,BARABANKI,2014,Kharif     ,Small millets,38,29
Uttar Pradesh,BARABANKI,2014,Kharif     ,Soyabean,1,1
Uttar Pradesh,BARABANKI,2014,Kharif     ,Sugarcane,9736,564143
Uttar Pradesh,BARABANKI,2014,Kharif     ,Sweet potato,95,1177
Uttar Pradesh,BARABANKI,2014,Kharif     ,Urad,9381,4906
Uttar Pradesh,BARABANKI,2014,Rabi       ,Barley,41,70
Uttar Pradesh,BARABANKI,2014,Rabi       ,Coriander,643,312
Uttar Pradesh,BARABANKI,2014,Rabi       ,Garlic,467,2705
Uttar Pradesh,BARABANKI,2014,Rabi       ,Gram,697,220
Uttar Pradesh,BARABANKI,2014,Rabi       ,Linseed,3,2
Uttar Pradesh,BARABANKI,2014,Rabi       ,Maize,85,204
Uttar Pradesh,BARABANKI,2014,Rabi       ,Masoor,9803,4764
Uttar Pradesh,BARABANKI,2014,Rabi       ,Onion,43,658
Uttar Pradesh,BARABANKI,2014,Rabi       ,Peas & beans (Pulses),2665,1727
Uttar Pradesh,BARABANKI,2014,Rabi       ,Potato,17393,436669
Uttar Pradesh,BARABANKI,2014,Rabi       ,Rapeseed &Mustard,26373,11631
Uttar Pradesh,BARABANKI,2014,Rabi       ,Tobacco,7,29
Uttar Pradesh,BARABANKI,2014,Rabi       ,Turmeric,6,17
Uttar Pradesh,BARABANKI,2014,Rabi       ,Wheat,165449,392114
Uttar Pradesh,BARABANKI,2014,Summer     ,Banana,120,5413
Uttar Pradesh,BARABANKI,2014,Summer     ,Maize,299,532
Uttar Pradesh,BARABANKI,2014,Summer     ,Moong(Green Gram),6,3
Uttar Pradesh,BARABANKI,2014,Summer     ,Onion,131,1155
Uttar Pradesh,BARABANKI,2014,Summer     ,Sunflower,30,51
Uttar Pradesh,BARABANKI,2014,Summer     ,Urad,456,172
Uttar Pradesh,BAREILLY,2014,Kharif     ,Arhar/Tur,21,15
Uttar Pradesh,BAREILLY,2014,Kharif     ,Bajra,7980,8607
Uttar Pradesh,BAREILLY,2014,Kharif     ,Dry chillies,97,80
Uttar Pradesh,BAREILLY,2014,Kharif     ,Groundnut,359,482
Uttar Pradesh,BAREILLY,2014,Kharif     ,Guar seed,102,83
Uttar Pradesh,BAREILLY,2014,Kharif     ,Jowar,25,24
Uttar Pradesh,BAREILLY,2014,Kharif     ,Maize,54,106
Uttar Pradesh,BAREILLY,2014,Kharif     ,Moong(Green Gram),1,
Uttar Pradesh,BAREILLY,2014,Kharif     ,Rice,162390,334361
Uttar Pradesh,BAREILLY,2014,Kharif     ,Sesamum,2215,277
Uttar Pradesh,BAREILLY,2014,Kharif     ,Sugarcane,99211,6120128
Uttar Pradesh,BAREILLY,2014,Kharif     ,Sweet potato,146,1809
Uttar Pradesh,BAREILLY,2014,Kharif     ,Urad,4562,2984
Uttar Pradesh,BAREILLY,2014,Rabi       ,Barley,52,89
Uttar Pradesh,BAREILLY,2014,Rabi       ,Coriander,23,11
Uttar Pradesh,BAREILLY,2014,Rabi       ,Garlic,80,463
Uttar Pradesh,BAREILLY,2014,Rabi       ,Gram,4,1
Uttar Pradesh,BAREILLY,2014,Rabi       ,Masoor,3472,1594
Uttar Pradesh,BAREILLY,2014,Rabi       ,Onion,34,520
Uttar Pradesh,BAREILLY,2014,Rabi       ,Peas & beans (Pulses),2882,2824
Uttar Pradesh,BAREILLY,2014,Rabi       ,Potato,1875,37684
Uttar Pradesh,BAREILLY,2014,Rabi       ,Rapeseed &Mustard,16545,8372
Uttar Pradesh,BAREILLY,2014,Rabi       ,Turmeric,41,116
Uttar Pradesh,BAREILLY,2014,Rabi       ,Wheat,212598,395007
Uttar Pradesh,BAREILLY,2014,Summer     ,Maize,413,734
Uttar Pradesh,BAREILLY,2014,Summer     ,Onion,56,847
Uttar Pradesh,BAREILLY,2014,Summer     ,Rice,1558,3208
Uttar Pradesh,BAREILLY,2014,Summer     ,Sunflower,1,2
Uttar Pradesh,BAREILLY,2014,Summer     ,Urad,26,14
Uttar Pradesh,BASTI,2014,Kharif     ,Arhar/Tur,2647,1675
Uttar Pradesh,BASTI,2014,Kharif     ,Groundnut,2,2
Uttar Pradesh,BASTI,2014,Kharif     ,Guar seed,26,21
Uttar Pradesh,BASTI,2014,Kharif     ,Maize,2273,4041
Uttar Pradesh,BASTI,2014,Kharif     ,Rice,104328,202814
Uttar Pradesh,BASTI,2014,Kharif     ,Sesamum,175,34
Uttar Pradesh,BASTI,2014,Kharif     ,Sugarcane,36515,2290221
Uttar Pradesh,BASTI,2014,Kharif     ,Sweet potato,11,136
Uttar Pradesh,BASTI,2014,Kharif     ,Urad,165,88
Uttar Pradesh,BASTI,2014,Rabi       ,Barley,73,126
Uttar Pradesh,BASTI,2014,Rabi       ,Coriander,52,25
Uttar Pradesh,BASTI,2014,Rabi       ,Garlic,47,272
Uttar Pradesh,BASTI,2014,Rabi       ,Gram,1255,378
Uttar Pradesh,BASTI,2014,Rabi       ,Linseed,24,14
Uttar Pradesh,BASTI,2014,Rabi       ,Maize,1,3
Uttar Pradesh,BASTI,2014,Rabi       ,Masoor,1754,942
Uttar Pradesh,BASTI,2014,Rabi       ,Onion,52,796
Uttar Pradesh,BASTI,2014,Rabi       ,Peas & beans (Pulses),4669,3525
Uttar Pradesh,BASTI,2014,Rabi       ,Potato,2435,54931
Uttar Pradesh,BASTI,2014,Rabi       ,Rapeseed &Mustard,2545,1985
Uttar Pradesh,BASTI,2014,Rabi       ,Tobacco,212,897
Uttar Pradesh,BASTI,2014,Rabi       ,Wheat,119630,253855
Uttar Pradesh,BASTI,2014,Summer     ,Maize,200,356
Uttar Pradesh,BASTI,2014,Summer     ,Moong(Green Gram),79,53
Uttar Pradesh,BASTI,2014,Summer     ,Onion,179,2707
Uttar Pradesh,BASTI,2014,Summer     ,Urad,91,49
Uttar Pradesh,BIJNOR,2014,Kharif     ,Arhar/Tur,11,7
Uttar Pradesh,BIJNOR,2014,Kharif     ,Dry chillies,15,13
Uttar Pradesh,BIJNOR,2014,Kharif     ,Groundnut,1073,1327
Uttar Pradesh,BIJNOR,2014,Kharif     ,Guar seed,22,18
Uttar Pradesh,BIJNOR,2014,Kharif     ,Maize,5,9
Uttar Pradesh,BIJNOR,2014,Kharif     ,Rice,54742,143205
Uttar Pradesh,BIJNOR,2014,Kharif     ,Sesamum,33,7
Uttar Pradesh,BIJNOR,2014,Kharif     ,Sugarcane,212471,13968693
Uttar Pradesh,BIJNOR,2014,Kharif     ,Sweet potato,12,149
Uttar Pradesh,BIJNOR,2014,Kharif     ,Urad,1938,1944
Uttar Pradesh,BIJNOR,2014,Rabi       ,Barley,58,100
Uttar Pradesh,BIJNOR,2014,Rabi       ,Gram,20,6
Uttar Pradesh,BIJNOR,2014,Rabi       ,Maize,2,5
Uttar Pradesh,BIJNOR,2014,Rabi       ,Masoor,902,437
Uttar Pradesh,BIJNOR,2014,Rabi       ,Onion,2,31
Uttar Pradesh,BIJNOR,2014,Rabi       ,Peas & beans (Pulses),51,49
Uttar Pradesh,BIJNOR,2014,Rabi       ,Potato,861,23776
Uttar Pradesh,BIJNOR,2014,Rabi       ,Rapeseed &Mustard,2422,2141
Uttar Pradesh,BIJNOR,2014,Rabi       ,Wheat,116552,315040
Uttar Pradesh,BIJNOR,2014,Summer     ,Moong(Green Gram),13,9
Uttar Pradesh,BIJNOR,2014,Summer     ,Rice,67,175
Uttar Pradesh,BIJNOR,2014,Summer     ,Urad,127,69
Uttar Pradesh,BUDAUN,2014,Kharif     ,Arhar/Tur,353,254
Uttar Pradesh,BUDAUN,2014,Kharif     ,Bajra,121780,206452
Uttar Pradesh,BUDAUN,2014,Kharif     ,Dry chillies,116,95
Uttar Pradesh,BUDAUN,2014,Kharif     ,Groundnut,375,347
Uttar Pradesh,BUDAUN,2014,Kharif     ,Jowar,64,61
Uttar Pradesh,BUDAUN,2014,Kharif     ,Maize,7829,17005
Uttar Pradesh,BUDAUN,2014,Kharif     ,Moong(Green Gram),210,67
Uttar Pradesh,BUDAUN,2014,Kharif     ,Rice,81242,166790
Uttar Pradesh,BUDAUN,2014,Kharif     ,Sannhamp,1,1
Uttar Pradesh,BUDAUN,2014,Kharif     ,Sesamum,1675,224
Uttar Pradesh,BUDAUN,2014,Kharif     ,Sugarcane,29629,1748230
Uttar Pradesh,BUDAUN,2014,Kharif     ,Sweet potato,1295,16041
Uttar Pradesh,BUDAUN,2014,Kharif     ,Urad,26551,17311
Uttar Pradesh,BUDAUN,2014,Rabi       ,Barley,193,331
Uttar Pradesh,BUDAUN,2014,Rabi       ,Coriander,174,84
Uttar Pradesh,BUDAUN,2014,Rabi       ,Garlic,770,4460
Uttar Pradesh,BUDAUN,2014,Rabi       ,Gram,29,9
Uttar Pradesh,BUDAUN,2014,Rabi       ,Maize,4,10
Uttar Pradesh,BUDAUN,2014,Rabi       ,Masoor,2961,3183
Uttar Pradesh,BUDAUN,2014,Rabi       ,Onion,34,520
Uttar Pradesh,BUDAUN,2014,Rabi       ,Peas & beans (Pulses),1078,1057
Uttar Pradesh,BUDAUN,2014,Rabi       ,Potato,15112,301273
Uttar Pradesh,BUDAUN,2014,Rabi       ,Rapeseed &Mustard,23984,29554
Uttar Pradesh,BUDAUN,2014,Rabi       ,Tobacco,1278,5410
Uttar Pradesh,BUDAUN,2014,Rabi       ,Turmeric,137,389
Uttar Pradesh,BUDAUN,2014,Rabi       ,Wheat,255586,538009
Uttar Pradesh,BUDAUN,2014,Summer     ,Banana,6,271
Uttar Pradesh,BUDAUN,2014,Summer     ,Maize,4230,7521
Uttar Pradesh,BUDAUN,2014,Summer     ,Moong(Green Gram),12,8
Uttar Pradesh,BUDAUN,2014,Summer     ,Onion,122,1845
Uttar Pradesh,BUDAUN,2014,Summer     ,Rice,33,68
Uttar Pradesh,BUDAUN,2014,Summer     ,Urad,13,7
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Arhar/Tur,6998,5662
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Bajra,13775,27906
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Cotton(lint),224,67
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Dry chillies,329,271
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Groundnut,1,1
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Guar seed,7,6
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Jowar,100,73
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Maize,37867,89290
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Moong(Green Gram),438,140
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Rice,107595,275551
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Sesamum,52,10
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Sugarcane,48031,3028451
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Sweet potato,84,1041
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Urad,1571,842
Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Barley,2882,8652
Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Coriander,11,5
Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Garlic,23,133
Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Masoor,907,487
Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Onion,62,949
Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Peas & beans (Pulses),390,294
Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Potato,6855,153840
Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Rapeseed &Mustard,9068,8315
Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Turmeric,14,40
Uttar Pradesh,BULANDSHAHR,2014,Rabi       ,Wheat,195559,534072
Uttar Pradesh,BULANDSHAHR,2014,Summer     ,Banana,6,271
Uttar Pradesh,BULANDSHAHR,2014,Summer     ,Maize,2537,4511
Uttar Pradesh,BULANDSHAHR,2014,Summer     ,Moong(Green Gram),1516,1170
Uttar Pradesh,BULANDSHAHR,2014,Summer     ,Onion,143,2162
Uttar Pradesh,BULANDSHAHR,2014,Summer     ,Rice,1,3
Uttar Pradesh,BULANDSHAHR,2014,Summer     ,Urad,133,72
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Arhar/Tur,4641,5242
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Bajra,8792,13821
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Dry chillies,2,2
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Guar seed,16,13
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Jowar,645,767
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Maize,10,16
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Moong(Green Gram),15,5
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Rice,102598,303793
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Sesamum,2,1
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Sugarcane,618,35548
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Urad,106,70
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Barley,209,366
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Garlic,2,12
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Gram,1289,801
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Linseed,501,290
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Maize,40,96
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Masoor,8891,4321
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Onion,186,2846
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Peas & beans (Pulses),1472,1415
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Potato,881,17858
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Rapeseed &Mustard,155,120
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Wheat,95462,140204
Uttar Pradesh,CHANDAULI,2014,Summer     ,Moong(Green Gram),53,32
Uttar Pradesh,CHANDAULI,2014,Summer     ,Onion,45,933
Uttar Pradesh,CHANDAULI,2014,Summer     ,Urad,22,12
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Arhar/Tur,11800,339
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Bajra,7271,7332
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Dry chillies,16,13
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Groundnut,18,8
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Guar seed,7,6
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Jowar,12446,11378
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Maize,14,25
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Moong(Green Gram),380,96
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Rice,12662,12763
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Sannhamp,25,10
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Sesamum,630,55
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Soyabean,63,45
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Sugarcane,340,13751
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Sweet potato,27,334
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Urad,494,141
Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Barley,4593,7897
Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Coriander,11,5
Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Gram,45595,10395
Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Linseed,492,285
Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Masoor,17073,2151
Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Onion,127,1943
Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Peas & beans (Pulses),442,78
Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Potato,338,7625
Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Rapeseed &Mustard,3794,2201
Uttar Pradesh,CHITRAKOOT,2014,Rabi       ,Wheat,54500,60877
Uttar Pradesh,CHITRAKOOT,2014,Summer     ,Onion,9,136
Uttar Pradesh,DEORIA,2014,Kharif     ,Arhar/Tur,5010,1815
Uttar Pradesh,DEORIA,2014,Kharif     ,Bajra,164,315
Uttar Pradesh,DEORIA,2014,Kharif     ,Groundnut,1914,2237
Uttar Pradesh,DEORIA,2014,Kharif     ,Guar seed,10,8
Uttar Pradesh,DEORIA,2014,Kharif     ,Jowar,44,49
Uttar Pradesh,DEORIA,2014,Kharif     ,Maize,5314,11053
Uttar Pradesh,DEORIA,2014,Kharif     ,Moong(Green Gram),1,
Uttar Pradesh,DEORIA,2014,Kharif     ,Rice,132892,266980
Uttar Pradesh,DEORIA,2014,Kharif     ,Sesamum,57,11
Uttar Pradesh,DEORIA,2014,Kharif     ,Sugarcane,8996,567792
Uttar Pradesh,DEORIA,2014,Kharif     ,Sweet potato,17,211
Uttar Pradesh,DEORIA,2014,Kharif     ,Urad,11,6
Uttar Pradesh,DEORIA,2014,Rabi       ,Barley,385,701
Uttar Pradesh,DEORIA,2014,Rabi       ,Garlic,14,81
Uttar Pradesh,DEORIA,2014,Rabi       ,Gram,107,39
Uttar Pradesh,DEORIA,2014,Rabi       ,Linseed,3,2
Uttar Pradesh,DEORIA,2014,Rabi       ,Maize,1626,5894
Uttar Pradesh,DEORIA,2014,Rabi       ,Masoor,444,188
Uttar Pradesh,DEORIA,2014,Rabi       ,Onion,16,245
Uttar Pradesh,DEORIA,2014,Rabi       ,Peas & beans (Pulses),1499,727
Uttar Pradesh,DEORIA,2014,Rabi       ,Potato,1547,21741
Uttar Pradesh,DEORIA,2014,Rabi       ,Rapeseed &Mustard,1802,813
Uttar Pradesh,DEORIA,2014,Rabi       ,Turmeric,2,6
Uttar Pradesh,DEORIA,2014,Rabi       ,Wheat,155105,291133
Uttar Pradesh,DEORIA,2014,Summer     ,Maize,419,745
Uttar Pradesh,DEORIA,2014,Summer     ,Moong(Green Gram),110,74
Uttar Pradesh,DEORIA,2014,Summer     ,Onion,163,1364
Uttar Pradesh,DEORIA,2014,Summer     ,Rice,14,28
Uttar Pradesh,DEORIA,2014,Summer     ,Urad,7,4
Uttar Pradesh,ETAH,2014,Kharif     ,Arhar/Tur,690,799
Uttar Pradesh,ETAH,2014,Kharif     ,Bajra,47460,148170
Uttar Pradesh,ETAH,2014,Kharif     ,Dry chillies,138,114
Uttar Pradesh,ETAH,2014,Kharif     ,Groundnut,855,739
Uttar Pradesh,ETAH,2014,Kharif     ,Guar seed,18,15
Uttar Pradesh,ETAH,2014,Kharif     ,Maize,20898,66393
Uttar Pradesh,ETAH,2014,Kharif     ,Moong(Green Gram),423,135
Uttar Pradesh,ETAH,2014,Kharif     ,Rice,18244,40283
Uttar Pradesh,ETAH,2014,Kharif     ,Sesamum,160,31
Uttar Pradesh,ETAH,2014,Kharif     ,Sugarcane,353,20262
Uttar Pradesh,ETAH,2014,Kharif     ,Sweet potato,482,5970
Uttar Pradesh,ETAH,2014,Kharif     ,Urad,755,405
Uttar Pradesh,ETAH,2014,Rabi       ,Barley,8383,21854
Uttar Pradesh,ETAH,2014,Rabi       ,Coriander,16,8
Uttar Pradesh,ETAH,2014,Rabi       ,Garlic,4314,24988
Uttar Pradesh,ETAH,2014,Rabi       ,Gram,30,9
Uttar Pradesh,ETAH,2014,Rabi       ,Masoor,2308,1461
Uttar Pradesh,ETAH,2014,Rabi       ,Onion,67,1025
Uttar Pradesh,ETAH,2014,Rabi       ,Peas & beans (Pulses),634,822
Uttar Pradesh,ETAH,2014,Rabi       ,Potato,7388,188209
Uttar Pradesh,ETAH,2014,Rabi       ,Rapeseed &Mustard,10016,14802
Uttar Pradesh,ETAH,2014,Rabi       ,Tobacco,9535,45282
Uttar Pradesh,ETAH,2014,Rabi       ,Wheat,133604,264536
Uttar Pradesh,ETAH,2014,Summer     ,Banana,7,316
Uttar Pradesh,ETAH,2014,Summer     ,Maize,3785,6730
Uttar Pradesh,ETAH,2014,Summer     ,Moong(Green Gram),4474,3655
Uttar Pradesh,ETAH,2014,Summer     ,Onion,82,1240
Uttar Pradesh,ETAH,2014,Summer     ,Urad,317,263
Uttar Pradesh,ETAWAH,2014,Kharif     ,Arhar/Tur,1687,835
Uttar Pradesh,ETAWAH,2014,Kharif     ,Bajra,37706,73955
Uttar Pradesh,ETAWAH,2014,Kharif     ,Dry chillies,144,119
Uttar Pradesh,ETAWAH,2014,Kharif     ,Groundnut,140,121
Uttar Pradesh,ETAWAH,2014,Kharif     ,Guar seed,15,12
Uttar Pradesh,ETAWAH,2014,Kharif     ,Jowar,131,117
Uttar Pradesh,ETAWAH,2014,Kharif     ,Maize,4787,12767
Uttar Pradesh,ETAWAH,2014,Kharif     ,Moong(Green Gram),76,24
Uttar Pradesh,ETAWAH,2014,Kharif     ,Rice,52797,136533
Uttar Pradesh,ETAWAH,2014,Kharif     ,Sesamum,944,39
Uttar Pradesh,ETAWAH,2014,Kharif     ,Sugarcane,408,23506
Uttar Pradesh,ETAWAH,2014,Kharif     ,Sweet potato,77,954
Uttar Pradesh,ETAWAH,2014,Kharif     ,Urad,1168,613
Uttar Pradesh,ETAWAH,2014,Rabi       ,Barley,887,1269
Uttar Pradesh,ETAWAH,2014,Rabi       ,Coriander,31,15
Uttar Pradesh,ETAWAH,2014,Rabi       ,Garlic,4214,24409
Uttar Pradesh,ETAWAH,2014,Rabi       ,Gram,1522,620
Uttar Pradesh,ETAWAH,2014,Rabi       ,Linseed,5,3
Uttar Pradesh,ETAWAH,2014,Rabi       ,Maize,2,5
